timestamp,vehicle_id,latitude,longitude,trip_id,route_id,stop_id,current_status,current_stop_sequence
2025-06-16T14:06:27,2401,34.13591766357422,-117.88497161865234,,,,2,0
2025-06-16T14:06:57,2401,34.13591384887695,-117.88499450683594,,,,2,0
2025-06-16T14:07:27,2401,34.13589859008789,-117.88497924804688,,,,2,0
2025-06-16T14:07:57,2401,34.135902404785156,-117.88499450683594,,,,2,0
2025-06-16T14:08:27,2401,34.13589859008789,-117.88497161865234,,,,2,0
2025-06-16T14:13:53,2401,34.13595962524414,-117.88188934326172,,,,2,0
2025-06-16T14:14:23,2401,34.134117126464844,-117.88143157958984,,,,2,0
2025-06-16T14:14:53,2401,34.13027572631836,-117.88145446777344,,,,2,0
2025-06-16T14:15:23,2401,34.128780364990234,-117.88277435302734,,,,2,0
2025-06-16T14:15:25,2908,34.09191131591797,-117.68950653076172,,,,2,0
2025-06-16T14:15:53,2401,34.128787994384766,-117.88677978515625,,,,2,0
2025-06-16T14:15:55,2908,34.0932731628418,-117.68951416015625,,,,2,0
2025-06-16T14:16:23,2401,34.12877655029297,-117.88983154296875,,,,2,0
2025-06-16T14:16:25,2908,34.09450149536133,-117.68959045410156,,,,2,0
2025-06-16T14:16:53,2401,34.1287727355957,-117.88982391357422,,,,2,0
2025-06-16T14:16:55,2908,34.09508514404297,-117.68966674804688,,,,2,0
2025-06-16T14:17:23,2401,34.128761291503906,-117.88982391357422,,,,2,0
2025-06-16T14:17:25,2908,34.09514617919922,-117.6934585571289,,,,2,0
2025-06-16T14:17:53,2401,34.12778854370117,-117.89020538330078,,,,2,0
2025-06-16T14:18:23,2401,34.12529754638672,-117.89022827148438,,,,2,0
2025-06-16T14:19:23,2401,34.12150192260742,-117.89207458496094,,,,2,0
2025-06-16T14:19:53,2401,34.12128448486328,-117.8954086303711,,,,2,0
2025-06-16T14:20:23,2401,34.1212272644043,-117.90206909179688,,,,2,0
2025-06-16T14:20:53,2401,34.12116241455078,-117.9097671508789,,,,2,0
2025-06-16T14:21:23,2401,34.12608337402344,-117.91564178466797,,,,2,0
2025-06-16T14:21:53,2401,34.12890625,-117.9222183227539,,,,2,0
2025-06-16T14:22:23,2401,34.13086700439453,-117.9297866821289,,,,2,0
2025-06-16T14:22:53,2401,34.12943649291992,-117.93579864501953,,,,2,0
2025-06-16T14:23:23,2401,34.12987518310547,-117.94332122802734,,,,2,0
2025-06-16T14:23:53,2401,34.132225036621094,-117.94981384277344,,,,2,0
2025-06-16T14:24:23,2401,34.13447189331055,-117.95756530761719,,,,2,0
2025-06-16T14:24:53,2401,34.135704040527344,-117.96595001220703,,,,2,0
2025-06-16T14:25:23,2401,34.13559341430664,-117.97409057617188,,,,2,0
2025-06-16T15:12:56,2200,34.0600700378418,-118.17308044433594,,,,2,0
2025-06-16T15:12:56,2420,34.0718879699707,-118.08851623535156,,,,2,0
2025-06-16T15:12:57,2518,34.103904724121094,-118.00513458251953,,,,2,0
2025-06-16T15:12:56,2753,34.04897689819336,-117.80921936035156,,,,2,0
2025-06-16T15:13:14,2913,34.072357177734375,-118.05989837646484,,,,2,0
2025-06-16T15:13:26,2200,34.061187744140625,-118.17110443115234,,,,2,0
2025-06-16T15:13:26,2420,34.07192611694336,-118.0852279663086,,,,2,0
2025-06-16T15:13:27,2518,34.103904724121094,-118.00513458251953,,,,2,0
2025-06-16T15:13:26,2753,34.04897689819336,-117.80921936035156,,,,2,0
2025-06-16T15:13:44,2913,34.072425842285156,-118.05138397216797,,,,2,0
2025-06-16T15:13:56,2200,34.06118392944336,-118.16449737548828,,,,2,0
2025-06-16T15:13:56,2420,34.07197570800781,-118.08179473876953,,,,2,0
2025-06-16T15:13:57,2518,34.103904724121094,-118.00513458251953,,,,2,0
2025-06-16T15:13:56,2753,34.04897689819336,-117.80921936035156,,,,2,0
2025-06-16T15:14:14,2913,34.07249069213867,-118.048095703125,,,,2,0
2025-06-16T15:14:26,2200,34.06444549560547,-118.15838623046875,,,,2,0
2025-06-16T15:14:26,2420,34.07202911376953,-118.07714080810547,,,,2,0
2025-06-16T15:14:44,2518,34.103904724121094,-118.00513458251953,,,,2,0
2025-06-16T15:14:26,2753,34.04897689819336,-117.80921936035156,,,,2,0
2025-06-16T15:14:56,2200,34.06780242919922,-118.15208435058594,,,,2,0
2025-06-16T15:14:56,2420,34.072105407714844,-118.07084655761719,,,,2,0
2025-06-16T15:15:14,2518,34.103904724121094,-118.00513458251953,,,,2,0
2025-06-16T15:14:56,2753,34.048980712890625,-117.80921936035156,,,,2,0
2025-06-16T15:15:26,2200,34.07123947143555,-118.14470672607422,,,,2,0
