timestamp,vehicle_id,latitude,longitude,trip_id,route_id,stop_id,current_status,current_stop_sequence
2025-06-21T07:16:00,1903,34.094688415527344,-117.71524047851562,t2C1-b16207-sl8,10492,506,0,613
2025-06-21T07:15:45,2129,34.107818603515625,-118.02783966064453,t25D-b161F3-sl8,10492,2416,0,4260
2025-06-21T07:16:15,2138,34.072364807128906,-118.04566955566406,t2CB-b161ED-sl8,10492,1171,1,0
2025-06-21T07:16:25,2155,34.106788635253906,-117.9637451171875,t285-b161FA-sl8,10492,3125,1,1217
2025-06-21T07:16:11,2222,34.106109619140625,-117.87372589111328,t27B-b161FF-sl8,10492,671,1,2460
2025-06-21T07:16:55,1903,34.09469985961914,-117.71749877929688,t2C1-b16207-sl8,10492,506,1,613
2025-06-21T07:16:29,2129,34.10713195800781,-118.03085327148438,t25D-b161F3-sl8,10492,2416,1,4260
2025-06-21T07:16:45,2138,34.072330474853516,-118.04537200927734,t2CB-b161ED-sl8,10492,1171,1,0
2025-06-21T07:16:55,2155,34.106815338134766,-117.96240997314453,t285-b161FA-sl8,10492,690,0,1259
2025-06-21T07:16:41,2222,34.105934143066406,-117.8787612915039,t27B-b161FF-sl8,10492,631,2,2591
2025-06-21T07:17:25,1903,34.094703674316406,-117.7191162109375,t2C1-b16207-sl8,10492,872,0,683
2025-06-21T07:17:24,2129,34.1031608581543,-118.02977752685547,t25D-b161F3-sl8,10492,2399,1,4300
2025-06-21T07:17:15,2138,34.072330474853516,-118.04537200927734,t2CB-b161ED-sl8,10492,1171,1,0
2025-06-21T07:17:16,2155,34.10682678222656,-117.95904541015625,t285-b161FA-sl8,10492,690,1,1259
2025-06-21T07:17:13,2222,34.106689453125,-117.88129425048828,t27B-b161FF-sl8,10492,631,1,2591
2025-06-21T07:17:45,2138,34.072330474853516,-118.04537200927734,t2CB-b161ED-sl8,10492,1171,1,0
2025-06-21T07:17:39,2222,34.106773376464844,-117.88176727294922,t27B-b161FF-sl8,10492,656,0,2657
2025-06-21T07:18:13,1903,34.096622467041016,-117.72048950195312,t2C1-b16207-sl8,10492,854,0,726
2025-06-21T07:18:03,2129,34.100223541259766,-118.02928161621094,t25D-b161F3-sl8,10492,2406,1,4357
2025-06-21T07:18:15,2138,34.07236099243164,-118.04503631591797,t2CB-b161ED-sl8,10492,1171,1,0
2025-06-21T07:18:22,2155,34.10689926147461,-117.95157623291016,t285-b161FA-sl8,10492,665,0,1364
2025-06-21T07:18:06,2222,34.10684585571289,-117.88652038574219,t27B-b161FF-sl8,10492,642,0,2726
2025-06-21T07:18:44,1903,34.096527099609375,-117.72355651855469,t2C1-b16207-sl8,10492,854,1,726
2025-06-21T07:18:28,2129,34.099666595458984,-118.0291748046875,t25D-b161F3-sl8,10492,2438,0,4413
2025-06-21T07:18:49,2138,34.07260513305664,-118.043701171875,t2CB-b161ED-sl8,10492,1171,1,0
2025-06-21T07:18:46,2155,34.1069450378418,-117.9473876953125,t285-b161FA-sl8,10492,628,0,1419
2025-06-21T07:18:47,2222,34.10690689086914,-117.88994598388672,t27B-b161FF-sl8,10492,642,1,2726
2025-06-21T07:19:10,2129,34.09661102294922,-118.028564453125,t25D-b161F3-sl8,10492,2438,1,4413
2025-06-21T07:19:19,2138,34.071956634521484,-118.0427474975586,t2CB-b161ED-sl8,10492,2434,0,135
2025-06-21T07:19:28,2155,34.106990814208984,-117.94322204589844,t285-b161FA-sl8,10492,628,1,1419
2025-06-21T07:19:17,2222,34.10691452026367,-117.88994598388672,t27B-b161FF-sl8,10492,642,1,2726
2025-06-21T07:34:35,1903,34.10669708251953,-117.80998229980469,t2C1-b16207-sl8,10492,860,0,1755
2025-06-21T07:34:20,2129,34.07197952270508,-118.04546356201172,t25D-b161F3-sl8,10492,1171,1,0
2025-06-21T07:34:15,2138,34.10947799682617,-117.9822006225586,t2CB-b161ED-sl8,10492,2836,2,1239
2025-06-21T07:34:33,2155,34.10603713989258,-117.8729248046875,t285-b161FA-sl8,10492,670,1,2400
2025-06-21T07:34:14,2222,34.107059478759766,-117.95378875732422,t27B-b161FF-sl8,10492,675,1,3518
2025-06-21T07:34:17,3118,34.094356536865234,-117.69538116455078,t2DF-b1620E-sl8,10492,2028,1,0
2025-06-21T07:50:04,1903,34.10689163208008,-117.89005279541016,t2C1-b16207-sl8,10492,642,1,2726
2025-06-21T07:50:17,2129,34.071983337402344,-118.04232025146484,t2E9-b161F3-sl8,10492,2434,0,135
2025-06-21T07:50:09,2138,34.1066780090332,-117.88412475585938,t2CB-b161ED-sl8,10492,630,0,2308
2025-06-21T07:50:23,2155,34.10659408569336,-117.80237579345703,t285-b161FA-sl8,10492,882,1,3106
2025-06-21T07:50:10,2222,34.08126449584961,-118.03582763671875,t27B-b161FF-sl8,10492,2393,1,4690
2025-06-21T07:49:59,3118,34.09627151489258,-117.73271179199219,t2DF-b1620E-sl8,10492,881,0,910
2025-06-21T08:15:56,1903,34.10633087158203,-118.03058624267578,t2C1-b16207-sl8,10492,2416,1,4260
2025-06-21T08:16:18,2129,34.10691452026367,-117.92446899414062,t2E9-b161F3-sl8,10492,709,1,1652
2025-06-21T08:16:18,2138,34.10127639770508,-117.76903533935547,t2CB-b161ED-sl8,10492,861,1,3597
