timestamp,vehicle_id,latitude,longitude,trip_id,route_id,stop_id,current_status,current_stop_sequence
2025-06-16T08:48:24,1808,34.06095886230469,-117.92547607421875,t320-b2712-sl3,20178,2596,1,2804
2025-06-16T08:48:18,2102,34.00545883178711,-117.88731384277344,t339-b2719-sl3,20178,2904,1,1390
2025-06-16T08:48:10,2108,34.064884185791016,-117.92532348632812,t2F3-b2718-sl3,20178,2923,0,3274
2025-06-16T08:48:18,2411,34.079708099365234,-118.01053619384766,t33E-b2711-sl3,20178,987,1,962
2025-06-16T08:48:20,2422,33.992431640625,-117.93028259277344,t39D-b2715-sl3,20178,,2,0
2025-06-16T08:48:01,2501,34.07197570800781,-118.044921875,t28F-b2714-sl3,20178,1172,0,0
2025-06-16T08:48:00,2702,34.080684661865234,-118.01012420654297,t2D5-b2778-sl3,20178,2950,0,4973
2025-06-16T08:48:08,2756,33.98843002319336,-117.90401458740234,t2DA-b2729-sl3,20178,999,1,4755
2025-06-16T08:48:48,2102,34.00874710083008,-117.88699340820312,t339-b2719-sl3,20178,2906,2,1524
2025-06-16T08:48:49,2108,34.06674575805664,-117.92537689208984,t2F3-b2718-sl3,20178,2923,1,3274
2025-06-16T08:48:48,2411,34.08150100708008,-118.00967407226562,t33E-b2711-sl3,20178,986,0,1013
2025-06-16T08:48:31,2501,34.07197570800781,-118.044921875,t28F-b2714-sl3,20178,1172,0,0
2025-06-16T08:48:35,2702,34.0788688659668,-118.01100158691406,t2D5-b2778-sl3,20178,2950,1,4973
2025-06-16T08:48:49,2756,33.98856735229492,-117.90631866455078,t2DA-b2729-sl3,20178,1006,1,4806
2025-06-16T08:48:59,1808,34.05722427368164,-117.9255142211914,t320-b2712-sl3,20178,2606,0,2921
2025-06-16T08:49:25,2102,34.01055908203125,-117.88675689697266,t339-b2719-sl3,20178,2906,1,1524
2025-06-16T08:49:19,2108,34.06674575805664,-117.92537689208984,t2F3-b2718-sl3,20178,2923,1,3274
2025-06-16T08:49:15,2411,34.08306121826172,-118.00892639160156,t33E-b2711-sl3,20178,986,1,1013
2025-06-16T08:49:01,2501,34.07197570800781,-118.044921875,t28F-b2714-sl3,20178,1172,0,0
2025-06-16T08:49:05,2702,34.076900482177734,-118.011962890625,t2D5-b2778-sl3,20178,2951,0,5040
2025-06-16T08:49:19,2756,33.98855972290039,-117.90631866455078,t2DA-b2729-sl3,20178,1006,1,4806
2025-06-16T08:49:49,1808,34.05367660522461,-117.92557525634766,t320-b2712-sl3,20178,2606,1,2921
2025-06-16T08:49:55,2102,34.010562896728516,-117.88675689697266,t339-b2719-sl3,20178,2906,1,1524
2025-06-16T08:49:49,2108,34.06674575805664,-117.92537689208984,t2F3-b2718-sl3,20178,2923,1,3274
2025-06-16T08:49:45,2411,34.084842681884766,-118.00804901123047,t33E-b2711-sl3,20178,988,0,1086
2025-06-16T08:49:31,2501,34.07197570800781,-118.044921875,t28F-b2714-sl3,20178,1172,0,0
2025-06-16T08:49:40,2702,34.07547378540039,-118.0127182006836,t2D5-b2778-sl3,20178,2951,1,5040
2025-06-16T08:49:49,2756,33.988563537597656,-117.90631866455078,t2DA-b2729-sl3,20178,1006,1,4806
2025-06-16T08:50:25,2102,34.01056671142578,-117.88674926757812,t339-b2719-sl3,20178,2906,1,1524
2025-06-16T08:50:19,2108,34.0669059753418,-117.92546081542969,t2F3-b2718-sl3,20178,2923,1,3274
2025-06-16T08:50:15,2411,34.086578369140625,-118.00718688964844,t33E-b2711-sl3,20178,988,0,1086
2025-06-16T08:50:01,2501,34.07197570800781,-118.044921875,t28F-b2714-sl3,20178,1172,0,0
2025-06-16T08:50:22,2702,34.07468032836914,-118.0130844116211,t2D5-b2778-sl3,20178,2951,1,5040
2025-06-16T08:50:19,2756,33.988563537597656,-117.90632629394531,t2DA-b2729-sl3,20178,1006,1,4806
2025-06-16T08:50:49,1808,34.05006790161133,-117.92565155029297,t320-b2712-sl3,20178,2600,1,2980
2025-06-16T08:50:55,2102,34.01057052612305,-117.88675689697266,t339-b2719-sl3,20178,2906,1,1524
2025-06-16T08:50:36,2108,34.06730270385742,-117.92578887939453,t2F3-b2718-sl3,20178,2923,1,3274
2025-06-16T08:50:46,2411,34.08771514892578,-118.006591796875,t33E-b2711-sl3,20178,988,1,1086
2025-06-16T08:50:31,2501,34.07197570800781,-118.044921875,t28F-b2714-sl3,20178,1172,0,0
2025-06-16T08:50:49,2756,33.98856735229492,-117.90632629394531,t2DA-b2729-sl3,20178,1006,1,4806
2025-06-16T08:53:50,1808,34.03597640991211,-117.92630004882812,t320-b2712-sl3,20178,609,1,3226
2025-06-16T08:53:24,2102,34.01856994628906,-117.88885498046875,t339-b2719-sl3,20178,2909,0,1773
2025-06-16T08:54:05,2108,34.068817138671875,-117.93404388427734,t2F3-b2718-sl3,20178,2654,1,3408
2025-06-16T08:53:49,2411,34.09178924560547,-117.99418640136719,t33E-b2711-sl3,20178,1969,2,1387
2025-06-16T08:54:05,2702,34.066104888916016,-118.01741790771484,t2D5-b2778-sl3,20178,2954,1,5237
